Account,Txn Date,Value Date,Description,Ref/Cheque No.,Merchant,MCC,Category,Channel,Debit,Credit,Balance
XXXX-XXXX-9876,2025-01-10,2025-01-10,SI POS/NETFLIX.COM/Subscriptions,SI14488,,,Subscriptions,SI,649.00,,2211337.46
XXXX-XXXX-9876,2025-01-11,2025-01-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI433947,,,Telecom,UPI,399.00,,2210938.46
XXXX-XXXX-9876,2025-01-25,2025-01-25,UPI DR/OLA CABS/***@okicici,UPI706369,Ola,4121,Transport,UPI,540.00,,2210398.46
XXXX-XXXX-9876,2025-01-27,2025-01-27,INT CR/SB INTEREST,INT17158,,,Interest,AUTO,,45.75,2210444.21
XXXX-XXXX-9876,2025-02-01,2025-02-01,NEFT CR/Salary CREDIT/FEB 2025,NEFT2502S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2305343.14
XXXX-XXXX-9876,2025-02-03,2025-02-03,IMPS DR/RENT/HOME OWNER,IMPS621944,,,Housing,IMPS,23000.00,,2282343.14
XXXX-XXXX-9876,2025-02-07,2025-02-07,ELECTRICITY BILL/NDPL/ONLINE,EB84384,,,Utilities,NET,1600.00,,2280743.14
XXXX-XXXX-9876,2025-02-08,2025-02-08,WATER BILL/DJB/ONLINE,WB25577,,,Utilities,NET,520.00,,2280223.14
XXXX-XXXX-9876,2025-02-14,2025-02-14,CC Payment HDFC Regalia XXXX-4321,NACH568159,,,Debt Payment,NACH,17000.00,,2263223.14
XXXX-XXXX-9876,2025-02-02,2025-02-02,POS DR/BIGBASKET/DELHI,POS114816,BigBasket,5411,Groceries,POS,1100.00,,2262123.14
XXXX-XXXX-9876,2025-02-09,2025-02-09,POS DR/BIGBASKET/DELHI,POS722710,BigBasket,5411,Groceries,POS,1725.00,,2260398.14
XXXX-XXXX-9876,2025-02-16,2025-02-16,POS DR/BIGBASKET/DELHI,POS791428,BigBasket,5411,Groceries,POS,1890.00,,2258508.14
XXXX-XXXX-9876,2025-02-23,2025-02-23,POS DR/BIGBASKET/DELHI,POS598543,BigBasket,5411,Groceries,POS,1350.00,,2257158.14
XXXX-XXXX-9876,2025-02-15,2025-02-15,POS DR/IOCL FUEL PUMP/DELHI,POS186952,IOCL,5541,Transport,POS,1200.00,,2255958.14
XXXX-XXXX-9876,2025-02-28,2025-02-28,POS DR/BPCL FUEL PUMP/DELHI,POS322588,BPCL,5541,Transport,POS,2200.00,,2253758.14
XXXX-XXXX-9876,2025-02-02,2025-02-02,POS DR/SWIGGY/FOOD ORDER,POS105015,Swiggy,5814,Dining,POS,750.00,,2253008.14
XXXX-XXXX-9876,2025-02-09,2025-02-09,POS DR/SWIGGY/FOOD ORDER,POS816975,Swiggy,5814,Dining,POS,350.00,,2252658.14
XXXX-XXXX-9876,2025-02-18,2025-02-18,UPI CR/***@oksbi/Refund,UPI801881,,,Refund,UPI,,1000.00,2253658.14
XXXX-XXXX-9876,2025-02-10,2025-02-10,SI POS/NETFLIX.COM/Subscriptions,SI21552,,,Subscriptions,SI,649.00,,2253009.14
XXXX-XXXX-9876,2025-02-11,2025-02-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI328846,,,Telecom,UPI,399.00,,2252610.14
XXXX-XXXX-9876,2025-02-27,2025-02-27,BANK CHARGES/CONSOLIDATED,BNK12330,,,Bank Charges,NET,29.50,,2252580.64
XXXX-XXXX-9876,2025-03-01,2025-03-01,NEFT CR/Salary CREDIT/MAR 2025,NEFT2503S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2347479.57
XXXX-XXXX-9876,2025-03-03,2025-03-03,IMPS DR/RENT/HOME OWNER,IMPS388825,,,Housing,IMPS,23000.00,,2324479.57
XXXX-XXXX-9876,2025-03-07,2025-03-07,ELECTRICITY BILL/NDPL/ONLINE,EB84578,,,Utilities,NET,1750.00,,2322729.57
XXXX-XXXX-9876,2025-03-08,2025-03-08,WATER BILL/DJB/ONLINE,WB69084,,,Utilities,NET,420.00,,2322309.57
XXXX-XXXX-9876,2025-03-14,2025-03-14,CC Payment HDFC Regalia XXXX-4321,NACH483646,,,Debt Payment,NACH,11000.00,,2311309.57
XXXX-XXXX-9876,2025-03-02,2025-03-02,POS DR/BIGBASKET/DELHI,POS865168,BigBasket,5411,Groceries,POS,1350.00,,2309959.57
XXXX-XXXX-9876,2025-03-09,2025-03-09,POS DR/BIGBASKET/DELHI,POS407383,BigBasket,5411,Groceries,POS,1100.00,,2308859.57
XXXX-XXXX-9876,2025-03-16,2025-03-16,POS DR/BIGBASKET/DELHI,POS843686,BigBasket,5411,Groceries,POS,1890.00,,2306969.57
XXXX-XXXX-9876,2025-03-23,2025-03-23,POS DR/BIGBASKET/DELHI,POS582952,BigBasket,5411,Groceries,POS,1725.00,,2305244.57
XXXX-XXXX-9876,2025-03-30,2025-03-30,POS DR/BIGBASKET/DELHI,POS155218,BigBasket,5411,Groceries,POS,1580.00,,2303664.57
XXXX-XXXX-9876,2025-03-15,2025-03-15,POS DR/BPCL FUEL PUMP/DELHI,POS111954,BPCL,5541,Transport,POS,1200.00,,2302464.57
XXXX-XXXX-9876,2025-03-28,2025-03-28,POS DR/HPCL FUEL PUMP/DELHI,POS782305,HPCL,5541,Transport,POS,1200.00,,2301264.57
XXXX-XXXX-9876,2025-03-26,2025-03-26,POS DR/SWIGGY/FOOD ORDER,POS507842,Swiggy,5814,Dining,POS,350.00,,2300914.57
XXXX-XXXX-9876,2025-03-29,2025-03-29,POS DR/SWIGGY/FOOD ORDER,POS427674,Swiggy,5814,Dining,POS,620.00,,2300294.57
XXXX-XXXX-9876,2025-03-18,2025-03-18,UPI CR/***@oksbi/Refund,UPI864875,,,Refund,UPI,,1500.00,2301794.57
XXXX-XXXX-9876,2025-03-10,2025-03-10,SI POS/NETFLIX.COM/Subscriptions,SI73744,,,Subscriptions,SI,649.00,,2301145.57
XXXX-XXXX-9876,2025-03-11,2025-03-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI738528,,,Telecom,UPI,399.00,,2300746.57
XXXX-XXXX-9876,2025-03-25,2025-03-25,POS DR/INDIGO AIRLINES/TICKET,POS702892,IndiGo,4511,Travel,POS,8200.00,,2292546.57
XXXX-XXXX-9876,2025-03-27,2025-03-27,INT CR/SB INTEREST,INT71577,,,Interest,AUTO,,45.75,2292592.32
XXXX-XXXX-9876,2025-04-01,2025-04-01,NEFT CR/Salary CREDIT/APR 2025,NEFT2504S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2387491.25
XXXX-XXXX-9876,2025-04-03,2025-04-03,IMPS DR/RENT/HOME OWNER,IMPS809759,,,Housing,IMPS,23000.00,,2364491.25
XXXX-XXXX-9876,2025-04-07,2025-04-07,ELECTRICITY BILL/NDPL/ONLINE,EB31819,,,Utilities,NET,1750.00,,2362741.25
XXXX-XXXX-9876,2025-04-08,2025-04-08,WATER BILL/DJB/ONLINE,WB25296,,,Utilities,NET,480.00,,2362261.25
XXXX-XXXX-9876,2025-04-14,2025-04-14,CC Payment HDFC Regalia XXXX-4321,NACH760295,,,Debt Payment,NACH,13000.00,,2349261.25
XXXX-XXXX-9876,2025-04-06,2025-04-06,POS DR/BIGBASKET/DELHI,POS600131,BigBasket,5411,Groceries,POS,1725.00,,2347536.25
XXXX-XXXX-9876,2025-04-13,2025-04-13,POS DR/BIGBASKET/DELHI,POS915889,BigBasket,5411,Groceries,POS,1725.00,,2345811.25
XXXX-XXXX-9876,2025-04-20,2025-04-20,POS DR/BIGBASKET/DELHI,POS385192,BigBasket,5411,Groceries,POS,1725.00,,2344086.25
XXXX-XXXX-9876,2025-04-27,2025-04-27,POS DR/BIGBASKET/DELHI,POS450104,BigBasket,5411,Groceries,POS,1890.00,,2342196.25
XXXX-XXXX-9876,2025-04-15,2025-04-15,POS DR/IOCL FUEL PUMP/DELHI,POS163583,IOCL,5541,Transport,POS,1800.00,,2340396.25
XXXX-XXXX-9876,2025-04-28,2025-04-28,POS DR/BPCL FUEL PUMP/DELHI,POS735251,BPCL,5541,Transport,POS,1800.00,,2338596.25
XXXX-XXXX-9876,2025-04-02,2025-04-02,POS DR/SWIGGY/FOOD ORDER,POS973070,Swiggy,5814,Dining,POS,890.00,,2337706.25
XXXX-XXXX-9876,2025-04-09,2025-04-09,POS DR/SWIGGY/FOOD ORDER,POS713069,Swiggy,5814,Dining,POS,620.00,,2337086.25
XXXX-XXXX-9876,2025-04-18,2025-04-18,UPI CR/***@oksbi/Refund,UPI549379,,,Refund,UPI,,1500.00,2338586.25
XXXX-XXXX-9876,2025-04-10,2025-04-10,SI POS/NETFLIX.COM/Subscriptions,SI59371,,,Subscriptions,SI,649.00,,2337937.25
XXXX-XXXX-9876,2025-04-11,2025-04-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI506172,,,Telecom,UPI,399.00,,2337538.25
XXXX-XXXX-9876,2025-04-27,2025-04-27,INT CR/SB INTEREST,INT40717,,,Interest,AUTO,,45.75,2337584.00
XXXX-XXXX-9876,2025-05-01,2025-05-01,NEFT CR/Salary CREDIT/MAY 2025,NEFT2505S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2432482.93
XXXX-XXXX-9876,2025-05-03,2025-05-03,IMPS DR/RENT/HOME OWNER,IMPS946705,,,Housing,IMPS,23000.00,,2409482.93
XXXX-XXXX-9876,2025-05-07,2025-05-07,ELECTRICITY BILL/NDPL/ONLINE,EB69148,,,Utilities,NET,1850.00,,2407632.93
XXXX-XXXX-9876,2025-05-08,2025-05-08,WATER BILL/DJB/ONLINE,WB10220,,,Utilities,NET,480.00,,2407152.93
XXXX-XXXX-9876,2025-05-14,2025-05-14,CC Payment HDFC Regalia XXXX-4321,NACH381042,,,Debt Payment,NACH,15000.00,,2392152.93
XXXX-XXXX-9876,2025-05-04,2025-05-04,POS DR/BIGBASKET/DELHI,POS264920,BigBasket,5411,Groceries,POS,1725.00,,2390427.93
XXXX-XXXX-9876,2025-05-11,2025-05-11,POS DR/BIGBASKET/DELHI,POS955623,BigBasket,5411,Groceries,POS,1890.00,,2388537.93
XXXX-XXXX-9876,2025-05-18,2025-05-18,POS DR/BIGBASKET/DELHI,POS402536,BigBasket,5411,Groceries,POS,1100.00,,2387437.93
XXXX-XXXX-9876,2025-05-25,2025-05-25,POS DR/BIGBASKET/DELHI,POS951184,BigBasket,5411,Groceries,POS,1350.00,,2386087.93
XXXX-XXXX-9876,2025-05-15,2025-05-15,POS DR/BPCL FUEL PUMP/DELHI,POS387151,BPCL,5541,Transport,POS,1500.00,,2384587.93
XXXX-XXXX-9876,2025-05-28,2025-05-28,POS DR/BPCL FUEL PUMP/DELHI,POS463701,BPCL,5541,Transport,POS,2200.00,,2382387.93
XXXX-XXXX-9876,2025-05-05,2025-05-05,POS DR/SWIGGY/FOOD ORDER,POS680569,Swiggy,5814,Dining,POS,890.00,,2381497.93
XXXX-XXXX-9876,2025-05-24,2025-05-24,POS DR/SWIGGY/FOOD ORDER,POS936122,Swiggy,5814,Dining,POS,750.00,,2380747.93
XXXX-XXXX-9876,2025-05-18,2025-05-18,UPI CR/***@oksbi/Refund,UPI500281,,,Refund,UPI,,1500.00,2382247.93
XXXX-XXXX-9876,2025-05-10,2025-05-10,SI POS/NETFLIX.COM/Subscriptions,SI40675,,,Subscriptions,SI,649.00,,2381598.93
XXXX-XXXX-9876,2025-05-11,2025-05-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI424503,,,Telecom,UPI,399.00,,2381199.93
XXXX-XXXX-9876,2025-05-27,2025-05-27,INT CR/SB INTEREST,INT70990,,,Interest,AUTO,,45.75,2381245.68
XXXX-XXXX-9876,2025-06-01,2025-06-01,NEFT CR/Salary CREDIT/JUN 2025,NEFT2506S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2476144.61
XXXX-XXXX-9876,2025-06-03,2025-06-03,IMPS DR/RENT/HOME OWNER,IMPS842747,,,Housing,IMPS,23000.00,,2453144.61
XXXX-XXXX-9876,2025-06-07,2025-06-07,ELECTRICITY BILL/NDPL/ONLINE,EB37077,,,Utilities,NET,1850.00,,2451294.61
XXXX-XXXX-9876,2025-06-08,2025-06-08,WATER BILL/DJB/ONLINE,WB86859,,,Utilities,NET,350.00,,2450944.61
XXXX-XXXX-9876,2025-06-14,2025-06-14,CC Payment HDFC Regalia XXXX-4321,NACH582048,,,Debt Payment,NACH,17000.00,,2433944.61
XXXX-XXXX-9876,2025-06-15,2025-06-15,POS DR/BIGBASKET/DELHI,POS191961,BigBasket,5411,Groceries,POS,1890.00,,2432054.61
XXXX-XXXX-9876,2025-06-22,2025-06-22,POS DR/BIGBASKET/DELHI,POS945755,BigBasket,5411,Groceries,POS,1890.00,,2430164.61
XXXX-XXXX-9876,2025-06-29,2025-06-29,POS DR/BIGBASKET/DELHI,POS909675,BigBasket,5411,Groceries,POS,1580.00,,2428584.61
XXXX-XXXX-9876,2025-06-15,2025-06-15,POS DR/HPCL FUEL PUMP/DELHI,POS517528,HPCL,5541,Transport,POS,1500.00,,2427084.61
XXXX-XXXX-9876,2025-06-28,2025-06-28,POS DR/BPCL FUEL PUMP/DELHI,POS973807,BPCL,5541,Transport,POS,1800.00,,2425284.61
XXXX-XXXX-9876,2025-06-17,2025-06-17,POS DR/SWIGGY/FOOD ORDER,POS630756,Swiggy,5814,Dining,POS,750.00,,2424534.61
XXXX-XXXX-9876,2025-06-23,2025-06-23,POS DR/SWIGGY/FOOD ORDER,POS311675,Swiggy,5814,Dining,POS,890.00,,2423644.61
XXXX-XXXX-9876,2025-06-18,2025-06-18,UPI CR/***@oksbi/Refund,UPI298339,,,Refund,UPI,,1500.00,2425144.61
XXXX-XXXX-9876,2025-06-10,2025-06-10,SI POS/NETFLIX.COM/Subscriptions,SI35206,,,Subscriptions,SI,649.00,,2424495.61
XXXX-XXXX-9876,2025-06-11,2025-06-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI196666,,,Telecom,UPI,399.00,,2424096.61
XXXX-XXXX-9876,2025-06-25,2025-06-25,UPI DR/OLA CABS/***@okicici,UPI480450,Ola,4121,Transport,UPI,540.00,,2423556.61
XXXX-XXXX-9876,2025-06-27,2025-06-27,INT CR/SB INTEREST,INT57040,,,Interest,AUTO,,45.75,2423602.36
XXXX-XXXX-9876,2025-07-01,2025-07-01,NEFT CR/Salary CREDIT/JUL 2025,NEFT2507S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2518501.29
XXXX-XXXX-9876,2025-07-03,2025-07-03,IMPS DR/RENT/HOME OWNER,IMPS522042,,,Housing,IMPS,23000.00,,2495501.29
XXXX-XXXX-9876,2025-07-07,2025-07-07,ELECTRICITY BILL/NDPL/ONLINE,EB77792,,,Utilities,NET,1750.00,,2493751.29
XXXX-XXXX-9876,2025-07-08,2025-07-08,WATER BILL/DJB/ONLINE,WB42283,,,Utilities,NET,350.00,,2493401.29
XXXX-XXXX-9876,2025-07-14,2025-07-14,CC Payment HDFC Regalia XXXX-4321,NACH492209,,,Debt Payment,NACH,17000.00,,2476401.29
XXXX-XXXX-9876,2025-07-06,2025-07-06,POS DR/BIGBASKET/DELHI,POS489722,BigBasket,5411,Groceries,POS,1100.00,,2475301.29
XXXX-XXXX-9876,2025-07-13,2025-07-13,POS DR/BIGBASKET/DELHI,POS925593,BigBasket,5411,Groceries,POS,1725.00,,2473576.29
XXXX-XXXX-9876,2025-07-20,2025-07-20,POS DR/BIGBASKET/DELHI,POS263740,BigBasket,5411,Groceries,POS,1100.00,,2472476.29
XXXX-XXXX-9876,2025-07-27,2025-07-27,POS DR/BIGBASKET/DELHI,POS726222,BigBasket,5411,Groceries,POS,1580.00,,2470896.29
XXXX-XXXX-9876,2025-07-15,2025-07-15,POS DR/HPCL FUEL PUMP/DELHI,POS394175,HPCL,5541,Transport,POS,1800.00,,2469096.29
XXXX-XXXX-9876,2025-07-28,2025-07-28,POS DR/BPCL FUEL PUMP/DELHI,POS198655,BPCL,5541,Transport,POS,1200.00,,2467896.29
XXXX-XXXX-9876,2025-07-04,2025-07-04,POS DR/SWIGGY/FOOD ORDER,POS609938,Swiggy,5814,Dining,POS,890.00,,2467006.29
XXXX-XXXX-9876,2025-07-11,2025-07-11,POS DR/SWIGGY/FOOD ORDER,POS694735,Swiggy,5814,Dining,POS,890.00,,2466116.29
XXXX-XXXX-9876,2025-07-18,2025-07-18,UPI CR/***@oksbi/Refund,UPI323958,,,Refund,UPI,,2000.00,2468116.29
XXXX-XXXX-9876,2025-07-10,2025-07-10,SI POS/NETFLIX.COM/Subscriptions,SI46677,,,Subscriptions,SI,649.00,,2467467.29
XXXX-XXXX-9876,2025-07-11,2025-07-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI546640,,,Telecom,UPI,399.00,,2467068.29
XXXX-XXXX-9876,2025-07-25,2025-07-25,POS DR/INDIGO AIRLINES/TICKET,POS721931,IndiGo,4511,Travel,POS,8200.00,,2458868.29
XXXX-XXXX-9876,2025-07-27,2025-07-27,INT CR/SB INTEREST,INT27157,,,Interest,AUTO,,45.75,2458914.04
XXXX-XXXX-9876,2025-08-01,2025-08-01,NEFT CR/Salary CREDIT/AUG 2025,NEFT2508S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2553812.97
XXXX-XXXX-9876,2025-08-03,2025-08-03,IMPS DR/RENT/HOME OWNER,IMPS366333,,,Housing,IMPS,23000.00,,2530812.97
XXXX-XXXX-9876,2025-08-07,2025-08-07,ELECTRICITY BILL/NDPL/ONLINE,EB14963,,,Utilities,NET,1850.00,,2528962.97
XXXX-XXXX-9876,2025-08-08,2025-08-08,WATER BILL/DJB/ONLINE,WB36344,,,Utilities,NET,420.00,,2528542.97
XXXX-XXXX-9876,2025-08-14,2025-08-14,CC Payment HDFC Regalia XXXX-4321,NACH187720,,,Debt Payment,NACH,17000.00,,2511542.97
XXXX-XXXX-9876,2025-08-10,2025-08-10,POS DR/BIGBASKET/DELHI,POS153474,BigBasket,5411,Groceries,POS,1100.00,,2510442.97
XXXX-XXXX-9876,2025-08-17,2025-08-17,POS DR/BIGBASKET/DELHI,POS684455,BigBasket,5411,Groceries,POS,1100.00,,2509342.97
XXXX-XXXX-9876,2025-08-24,2025-08-24,POS DR/BIGBASKET/DELHI,POS839844,BigBasket,5411,Groceries,POS,1580.00,,2507762.97
XXXX-XXXX-9876,2025-08-31,2025-08-31,POS DR/BIGBASKET/DELHI,POS610483,BigBasket,5411,Groceries,POS,1725.00,,2506037.97
XXXX-XXXX-9876,2025-08-15,2025-08-15,POS DR/HPCL FUEL PUMP/DELHI,POS225741,HPCL,5541,Transport,POS,2200.00,,2503837.97
XXXX-XXXX-9876,2025-08-28,2025-08-28,POS DR/BPCL FUEL PUMP/DELHI,POS369687,BPCL,5541,Transport,POS,1200.00,,2502637.97
XXXX-XXXX-9876,2025-08-17,2025-08-17,POS DR/SWIGGY/FOOD ORDER,POS771752,Swiggy,5814,Dining,POS,480.00,,2502157.97
XXXX-XXXX-9876,2025-08-25,2025-08-25,POS DR/SWIGGY/FOOD ORDER,POS802253,Swiggy,5814,Dining,POS,350.00,,2501807.97
XXXX-XXXX-9876,2025-08-18,2025-08-18,UPI CR/***@oksbi/Refund,UPI631104,,,Refund,UPI,,2500.00,2504307.97
XXXX-XXXX-9876,2025-08-10,2025-08-10,SI POS/NETFLIX.COM/Subscriptions,SI33942,,,Subscriptions,SI,649.00,,2503658.97
XXXX-XXXX-9876,2025-08-11,2025-08-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI570122,,,Telecom,UPI,399.00,,2503259.97
XXXX-XXXX-9876,2025-08-27,2025-08-27,INT CR/SB INTEREST,INT40818,,,Interest,AUTO,,45.75,2503305.72
XXXX-XXXX-9876,2025-09-01,2025-09-01,NEFT CR/Salary CREDIT/SEP 2025,NEFT2509S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2598204.65
XXXX-XXXX-9876,2025-09-03,2025-09-03,IMPS DR/RENT/HOME OWNER,IMPS855720,,,Housing,IMPS,23000.00,,2575204.65
XXXX-XXXX-9876,2025-09-07,2025-09-07,ELECTRICITY BILL/NDPL/ONLINE,EB39061,,,Utilities,NET,1750.00,,2573454.65
XXXX-XXXX-9876,2025-09-08,2025-09-08,WATER BILL/DJB/ONLINE,WB15063,,,Utilities,NET,480.00,,2572974.65
XXXX-XXXX-9876,2025-09-14,2025-09-14,CC Payment HDFC Regalia XXXX-4321,NACH162156,,,Debt Payment,NACH,15000.00,,2557974.65
XXXX-XXXX-9876,2025-09-21,2025-09-21,POS DR/BIGBASKET/DELHI,POS129135,BigBasket,5411,Groceries,POS,1890.00,,2556084.65
XXXX-XXXX-9876,2025-09-28,2025-09-28,POS DR/BIGBASKET/DELHI,POS370431,BigBasket,5411,Groceries,POS,1100.00,,2554984.65
XXXX-XXXX-9876,2025-09-15,2025-09-15,POS DR/BPCL FUEL PUMP/DELHI,POS158476,BPCL,5541,Transport,POS,2200.00,,2552784.65
XXXX-XXXX-9876,2025-09-28,2025-09-28,POS DR/HPCL FUEL PUMP/DELHI,POS433114,HPCL,5541,Transport,POS,1500.00,,2551284.65
XXXX-XXXX-9876,2025-09-02,2025-09-02,POS DR/SWIGGY/FOOD ORDER,POS718435,Swiggy,5814,Dining,POS,620.00,,2550664.65
XXXX-XXXX-9876,2025-09-11,2025-09-11,POS DR/SWIGGY/FOOD ORDER,POS562715,Swiggy,5814,Dining,POS,890.00,,2549774.65
XXXX-XXXX-9876,2025-09-18,2025-09-18,UPI CR/***@oksbi/Refund,UPI894713,,,Refund,UPI,,1000.00,2550774.65
XXXX-XXXX-9876,2025-09-10,2025-09-10,SI POS/NETFLIX.COM/Subscriptions,SI71698,,,Subscriptions,SI,649.00,,2550125.65
XXXX-XXXX-9876,2025-09-11,2025-09-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI439653,,,Telecom,UPI,399.00,,2549726.65
XXXX-XXXX-9876,2025-09-27,2025-09-27,INT CR/SB INTEREST,INT59149,,,Interest,AUTO,,45.75,2549772.40
XXXX-XXXX-9876,2025-10-01,2025-10-01,NEFT CR/Salary CREDIT/OCT 2025,NEFT2510S,Employer: TechNova Solutions,,Income,NEFT,,94898.93,2644671.33
XXXX-XXXX-9876,2025-10-03,2025-10-03,IMPS DR/RENT/HOME OWNER,IMPS604693,,,Housing,IMPS,23000.00,,2621671.33
XXXX-XXXX-9876,2025-10-07,2025-10-07,ELECTRICITY BILL/NDPL/ONLINE,EB59760,,,Utilities,NET,1750.00,,2619921.33
XXXX-XXXX-9876,2025-10-08,2025-10-08,WATER BILL/DJB/ONLINE,WB67853,,,Utilities,NET,420.00,,2619501.33
XXXX-XXXX-9876,2025-10-14,2025-10-14,CC Payment HDFC Regalia XXXX-4321,NACH810559,,,Debt Payment,NACH,13000.00,,2606501.33
XXXX-XXXX-9876,2025-10-05,2025-10-05,POS DR/BIGBASKET/DELHI,POS590626,BigBasket,5411,Groceries,POS,1100.00,,2605401.33
XXXX-XXXX-9876,2025-10-12,2025-10-12,POS DR/BIGBASKET/DELHI,POS937654,BigBasket,5411,Groceries,POS,1350.00,,2604051.33
XXXX-XXXX-9876,2025-10-19,2025-10-19,POS DR/BIGBASKET/DELHI,POS264580,BigBasket,5411,Groceries,POS,1100.00,,2602951.33
XXXX-XXXX-9876,2025-10-26,2025-10-26,POS DR/BIGBASKET/DELHI,POS181565,BigBasket,5411,Groceries,POS,1350.00,,2601601.33
XXXX-XXXX-9876,2025-10-15,2025-10-15,POS DR/BPCL FUEL PUMP/DELHI,POS885475,BPCL,5541,Transport,POS,1800.00,,2599801.33
XXXX-XXXX-9876,2025-10-28,2025-10-28,POS DR/HPCL FUEL PUMP/DELHI,POS201698,HPCL,5541,Transport,POS,2200.00,,2597601.33
XXXX-XXXX-9876,2025-10-02,2025-10-02,POS DR/SWIGGY/FOOD ORDER,POS574306,Swiggy,5814,Dining,POS,350.00,,2597251.33
XXXX-XXXX-9876,2025-10-19,2025-10-19,POS DR/SWIGGY/FOOD ORDER,POS438234,Swiggy,5814,Dining,POS,620.00,,2596631.33
XXXX-XXXX-9876,2025-10-18,2025-10-18,UPI CR/***@oksbi/Refund,UPI963041,,,Refund,UPI,,1500.00,2598131.33
XXXX-XXXX-9876,2025-10-10,2025-10-10,SI POS/NETFLIX.COM/Subscriptions,SI72591,,,Subscriptions,SI,649.00,,2597482.33
XXXX-XXXX-9876,2025-10-11,2025-10-11,UPI DR/AIRTEL PREPAID/***@okaxis,UPI221226,,,Telecom,UPI,399.00,,2597083.33
XXXX-XXXX-9876,2025-10-27,2025-10-27,BANK CHARGES/CONSOLIDATED,BNK39052,,,Bank Charges,NET,29.50,,2597053.83
